% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.0882143	1	6	3	6.49061e-11	136834	0
0.0892143	1	1	1	5.19557e-10	1.09532e+06	0
0.0892143	1	2	6	4.01707e-10	846873	0
0.0892143	1	3	2	2.42713e-10	511683	0
0.0892143	1	4	4	1.46694e-10	309259	0
0.0892143	1	5	5	9.45202e-11	199266	0
0.0892143	1	6	3	6.48985e-11	136818	0
0.0902143	1	1	1	5.19554e-10	1.09532e+06	0
0.0902143	1	2	6	4.01648e-10	846748	0
0.0902143	1	3	2	2.4267e-10	511593	0
0.0902143	1	4	4	1.46671e-10	309210	0
0.0902143	1	5	5	9.45074e-11	199239	0
0.0902143	1	6	3	6.4891e-11	136802	0
0.0912143	1	1	1	5.19551e-10	1.09531e+06	0
0.0912143	1	2	6	4.01589e-10	846624	0
0.0912143	1	3	2	2.42628e-10	511504	0
0.0912143	1	4	4	1.46648e-10	309161	0
0.0912143	1	5	5	9.44946e-11	199212	0
0.0912143	1	6	3	6.48835e-11	136786	0
0.0922143	1	1	1	5.19548e-10	1.0953e+06	0
0.0922143	1	2	6	4.0153e-10	846499	0
0.0922143	1	3	2	2.42585e-10	511414	0
0.0922143	1	4	4	1.46625e-10	309113	0
0.0922143	1	5	5	9.44819e-11	199185	0
0.0922143	1	6	3	6.4876e-11	136771	0
0.0932143	1	1	1	5.19545e-10	1.0953e+06	0
0.0932143	1	2	6	4.01471e-10	846375	0
0.0932143	1	3	2	2.42543e-10	511325	0
0.0932143	1	4	4	1.46602e-10	309064	0
0.0932143	1	5	5	9.44691e-11	199158	0
0.0932143	1	6	3	6.48684e-11	136755	0
0.0942143	1	1	1	5.19542e-10	1.09529e+06	0
0.0942143	1	2	6	4.01412e-10	846250	0
0.0942143	1	3	2	2.425e-10	511235	0
0.0942143	1	4	4	1.46579e-10	309015	0
0.0942143	1	5	5	9.44563e-11	199131	0
0.0942143	1	6	3	6.48609e-11	136739	0
0.0952143	1	1	1	5.19539e-10	1.09528e+06	0
0.0952143	1	2	6	4.01353e-10	846126	0
0.0952143	1	3	2	2.42458e-10	511146	0
0.0952143	1	4	4	1.46556e-10	308966	0
0.0952143	1	5	5	9.44435e-11	199104	0
0.0952143	1	6	3	6.48534e-11	136723	0
0.0962143	1	1	1	5.19536e-10	1.09528e+06	0
0.0962143	1	2	6	4.01294e-10	846001	0
0.0962143	1	3	2	2.42415e-10	511056	0
0.0962143	1	4	4	1.46532e-10	308917	0
0.0962143	1	5	5	9.44307e-11	199077	0
0.0962143	1	6	3	6.48459e-11	136707	0
0.0972143	1	1	1	5.19533e-10	1.09527e+06	0
0.0972143	1	2	6	4.01235e-10	845877	0
0.0972143	1	3	2	2.42373e-10	510967	0
0.0972143	1	4	4	1.46509e-10	308869	0
0.0972143	1	5	5	9.4418e-11	199051	0
0.0972143	1	6	3	6.48384e-11	136691	0
0.0982143	1	1	1	5.1953e-10	1.09527e+06	0
0.0982143	1	2	6	4.01176e-10	845752	0
0.0982143	1	3	2	2.4233e-10	510877	0
0.0982143	1	4	4	1.46486e-10	308820	0
0.0982143	1	5	5	9.44052e-11	199024	0
0.0982143	1	6	3	6.48308e-11	136675	0
0.0992143	1	1	1	5.19527e-10	1.09526e+06	0
0.0992143	1	2	6	4.01117e-10	845628	0
0.0992143	1	3	2	2.42288e-10	510788	0
0.0992143	1	4	4	1.46463e-10	308771	0
0.0992143	1	5	5	9.43924e-11	198997	0
0.0992143	1	6	3	6.48233e-11	136660	0
0.100214	1	1	1	5.19524e-10	1.09525e+06	0
0.100214	1	2	6	4.01057e-10	845503	0
0.100214	1	3	2	2.42246e-10	510699	0
0.100214	1	4	4	1.4644e-10	308722	0
0.100214	1	5	5	9.43796e-11	198970	0
0.100214	1	6	3	6.48158e-11	136644	0
0.101214	1	1	1	5.1952e-10	1.09525e+06	0
0.101214	1	2	6	4.00998e-10	845379	0
0.101214	1	3	2	2.42203e-10	510609	0
0.101214	1	4	4	1.46417e-10	308674	0
0.101214	1	5	5	9.43669e-11	198943	0
0.101214	1	6	3	6.48083e-11	136628	0
0.102214	1	1	1	5.19517e-10	1.09524e+06	0
0.102214	1	2	6	4.00939e-10	845254	0
0.102214	1	3	2	2.42161e-10	510520	0
0.102214	1	4	4	1.46394e-10	308625	0
0.102214	1	5	5	9.43541e-11	198916	0
0.102214	1	6	3	6.48008e-11	136612	0
0.103214	1	1	1	5.19514e-10	1.09523e+06	0
0.103214	1	2	6	4.0088e-10	845130	0
0.103214	1	3	2	2.42118e-10	510430	0
0.103214	1	4	4	1.46371e-10	308576	0
0.103214	1	5	5	9.43414e-11	198889	0
0.103214	1	6	3	6.47933e-11	136596	0
0.104214	1	1	1	5.19511e-10	1.09522e+06	0
0.104214	1	2	6	4.00821e-10	845005	0
0.104214	1	3	2	2.42076e-10	510341	0
0.104214	1	4	4	1.46347e-10	308528	0
0.104214	1	5	5	9.43286e-11	198862	0
0.104214	1	6	3	6.47858e-11	136580	0
0.105214	1	1	1	5.19507e-10	1.09522e+06	0
0.105214	1	2	6	4.00762e-10	844881	0
0.105214	1	3	2	2.42034e-10	510252	0
0.105214	1	4	4	1.46324e-10	308479	0
0.105214	1	5	5	9.43158e-11	198835	0
0.105214	1	6	3	6.47783e-11	136565	0
0.106214	1	1	1	5.19504e-10	1.09521e+06	0
0.106214	1	2	6	4.00703e-10	844756	0
0.106214	1	3	2	2.41991e-10	510163	0
0.106214	1	4	4	1.46301e-10	308430	0
0.106214	1	5	5	9.43031e-11	198808	0
0.106214	1	6	3	6.47707e-11	136549	0
0.107214	1	1	1	5.195e-10	1.0952e+06	0
0.107214	1	2	6	4.00644e-10	844632	0
0.107214	1	3	2	2.41949e-10	510073	0
0.107214	1	4	4	1.46278e-10	308382	0
0.107214	1	5	5	9.42903e-11	198781	0
0.107214	1	6	3	6.47632e-11	136533	0
0.108214	1	1	1	5.19497e-10	1.0952e+06	0
0.108214	1	2	6	4.00585e-10	844507	0
0.108214	1	3	2	2.41907e-10	509984	0
0.108214	1	4	4	1.46255e-10	308333	0
0.108214	1	5	5	9.42776e-11	198755	0
0.108214	1	6	3	6.47557e-11	136517	0
0.109214	1	1	1	5.19494e-10	1.09519e+06	0
0.109214	1	2	6	4.00526e-10	844383	0
0.109214	1	3	2	2.41864e-10	509895	0
0.109214	1	4	4	1.46232e-10	308284	0
0.109214	1	5	5	9.42648e-11	198728	0
0.109214	1	6	3	6.47482e-11	136501	0
0.110214	1	1	1	5.1949e-10	1.09518e+06	0
0.110214	1	2	6	4.00467e-10	844258	0
0.110214	1	3	2	2.41822e-10	509806	0
0.110214	1	4	4	1.46209e-10	308236	0
0.110214	1	5	5	9.42521e-11	198701	0
0.110214	1	6	3	6.47407e-11	136485	0
0.111214	1	1	1	5.19487e-10	1.09517e+06	0
0.111214	1	2	6	4.00408e-10	844133	0
0.111214	1	3	2	2.4178e-10	509716	0
0.111214	1	4	4	1.46186e-10	308187	0
0.111214	1	5	5	9.42394e-11	198674	0
0.111214	1	6	3	6.47332e-11	136470	0
0.112214	1	1	1	5.19483e-10	1.09517e+06	0
0.112214	1	2	6	4.00349e-10	844009	0
0.112214	1	3	2	2.41737e-10	509627	0
0.112214	1	4	4	1.46163e-10	308138	0
0.112214	1	5	5	9.42266e-11	198647	0
0.112214	1	6	3	6.47257e-11	136454	0
0.113214	1	1	1	5.19479e-10	1.09516e+06	0
0.113214	1	2	6	4.0029e-10	843884	0
0.113214	1	3	2	2.41695e-10	509538	0
0.113214	1	4	4	1.4614e-10	308090	0
0.113214	1	5	5	9.42139e-11	198620	0
0.113214	1	6	3	6.47182e-11	136438	0
0.114214	1	1	1	5.19476e-10	1.09515e+06	0
0.114214	1	2	6	4.0023e-10	843760	0
0.114214	1	3	2	2.41653e-10	509449	0
0.114214	1	4	4	1.46117e-10	308041	0
0.114214	1	5	5	9.42011e-11	198593	0
0.114214	1	6	3	6.47107e-11	136422	0
0.115214	1	1	1	5.19472e-10	1.09514e+06	0
0.115214	1	2	6	4.00171e-10	843635	0
0.115214	1	3	2	2.4161e-10	509360	0
0.115214	1	4	4	1.46094e-10	307993	0
0.115214	1	5	5	9.41884e-11	198567	0
0.115214	1	6	3	6.47032e-11	136406	0
0.116214	1	1	1	5.19468e-10	1.09514e+06	0
0.116214	1	2	6	4.00112e-10	843511	0
0.116214	1	3	2	2.41568e-10	509270	0
0.116214	1	4	4	1.46071e-10	307944	0
0.116214	1	5	5	9.41757e-11	198540	0
0.116214	1	6	3	6.46957e-11	136391	0
0.117214	1	1	1	5.19465e-10	1.09513e+06	0
0.117214	1	2	6	4.00053e-10	843386	0
0.117214	1	3	2	2.41526e-10	509181	0
0.117214	1	4	4	1.46048e-10	307895	0
0.117214	1	5	5	9.4163e-11	198513	0
0.117214	1	6	3	6.46883e-11	136375	0
0.118214	1	1	1	5.19461e-10	1.09512e+06	0
0.118214	1	2	6	3.99994e-10	843262	0
0.118214	1	3	2	2.41484e-10	509092	0
0.118214	1	4	4	1.46025e-10	307847	0
0.118214	1	5	5	9.41502e-11	198486	0
0.118214	1	6	3	6.46808e-11	136359	0
0.119214	1	1	1	5.19457e-10	1.09511e+06	0
0.119214	1	2	6	3.99935e-10	843137	0
0.119214	1	3	2	2.41441e-10	509003	0
0.119214	1	4	4	1.46002e-10	307798	0
0.119214	1	5	5	9.41375e-11	198459	0
0.119214	1	6	3	6.46733e-11	136343	0
0.120214	1	1	1	5.19453e-10	1.0951e+06	0
0.120214	1	2	6	3.99876e-10	843012	0
0.120214	1	3	2	2.41399e-10	508914	0
0.120214	1	4	4	1.45979e-10	307750	0
0.120214	1	5	5	9.41248e-11	198432	0
0.120214	1	6	3	6.46658e-11	136327	0
0.121214	1	1	1	5.19449e-10	1.0951e+06	0
0.121214	1	2	6	3.99817e-10	842888	0
0.121214	1	3	2	2.41357e-10	508825	0
0.121214	1	4	4	1.45956e-10	307701	0
0.121214	1	5	5	9.41121e-11	198406	0
0.121214	1	6	3	6.46583e-11	136312	0
0.122214	1	1	1	5.19446e-10	1.09509e+06	0
0.122214	1	2	6	3.99758e-10	842763	0
0.122214	1	3	2	2.41315e-10	508736	0
0.122214	1	4	4	1.45932e-10	307653	0
0.122214	1	5	5	9.40994e-11	198379	0
0.122214	1	6	3	6.46508e-11	136296	0
0.123214	1	1	1	5.19442e-10	1.09508e+06	0
0.123214	1	2	6	3.99699e-10	842639	0
0.123214	1	3	2	2.41272e-10	508647	0
0.123214	1	4	4	1.45909e-10	307604	0
0.123214	1	5	5	9.40866e-11	198352	0
0.123214	1	6	3	6.46433e-11	136280	0
0.124214	1	1	1	5.19438e-10	1.09507e+06	0
0.124214	1	2	6	3.99639e-10	842514	0
0.124214	1	3	2	2.4123e-10	508558	0
0.124214	1	4	4	1.45886e-10	307556	0
0.124214	1	5	5	9.40739e-11	198325	0
0.124214	1	6	3	6.46358e-11	136264	0
0.125214	1	1	1	5.19434e-10	1.09506e+06	0
0.125214	1	2	6	3.9958e-10	842389	0
0.125214	1	3	2	2.41188e-10	508469	0
0.125214	1	4	4	1.45863e-10	307507	0
0.125214	1	5	5	9.40612e-11	198298	0
0.125214	1	6	3	6.46283e-11	136249	0
0.126214	1	1	1	5.1943e-10	1.09505e+06	0
0.126214	1	2	6	3.99521e-10	842265	0
0.126214	1	3	2	2.41146e-10	508380	0
0.126214	1	4	4	1.4584e-10	307459	0
0.126214	1	5	5	9.40485e-11	198272	0
0.126214	1	6	3	6.46209e-11	136233	0
0.127214	1	1	1	5.19426e-10	1.09505e+06	0
0.127214	1	2	6	3.99462e-10	842140	0
0.127214	1	3	2	2.41104e-10	508291	0
0.127214	1	4	4	1.45818e-10	307410	0
0.127214	1	5	5	9.40358e-11	198245	0
0.127214	1	6	3	6.46134e-11	136217	0
0.128214	1	1	1	5.19422e-10	1.09504e+06	0
0.128214	1	2	6	3.99403e-10	842016	0
0.128214	1	3	2	2.41061e-10	508202	0
0.128214	1	4	4	1.45795e-10	307362	0
0.128214	1	5	5	9.40231e-11	198218	0
0.128214	1	6	3	6.46059e-11	136201	0
0.129214	1	1	1	5.19418e-10	1.09503e+06	0
0.129214	1	2	6	3.99344e-10	841891	0
0.129214	1	3	2	2.41019e-10	508113	0
0.129214	1	4	4	1.45772e-10	307313	0
0.129214	1	5	5	9.40104e-11	198191	0
0.129214	1	6	3	6.45984e-11	136185	0
0.130214	1	1	1	5.19413e-10	1.09502e+06	0
0.130214	1	2	6	3.99285e-10	841766	0
0.130214	1	3	2	2.40977e-10	508024	0
0.130214	1	4	4	1.45749e-10	307265	0
0.130214	1	5	5	9.39977e-11	198165	0
0.130214	1	6	3	6.45909e-11	136170	0
0.131214	1	1	1	5.19409e-10	1.09501e+06	0
0.131214	1	2	6	3.99226e-10	841642	0
0.131214	1	3	2	2.40935e-10	507935	0
0.131214	1	4	4	1.45726e-10	307217	0
0.131214	1	5	5	9.3985e-11	198138	0
0.131214	1	6	3	6.45835e-11	136154	0
0.132214	1	1	1	5.19405e-10	1.095e+06	0
0.132214	1	2	6	3.99167e-10	841517	0
0.132214	1	3	2	2.40893e-10	507847	0
0.132214	1	4	4	1.45703e-10	307168	0
0.132214	1	5	5	9.39723e-11	198111	0
0.132214	1	6	3	6.4576e-11	136138	0
0.133214	1	1	1	5.19401e-10	1.09499e+06	0
0.133214	1	2	6	3.99108e-10	841393	0
0.133214	1	3	2	2.40851e-10	507758	0
0.133214	1	4	4	1.4568e-10	307120	0
0.133214	1	5	5	9.39596e-11	198084	0
0.133214	1	6	3	6.45685e-11	136122	0
0.134214	1	1	1	5.19397e-10	1.09498e+06	0
0.134214	1	2	6	3.99048e-10	841268	0
0.134214	1	3	2	2.40809e-10	507669	0
0.134214	1	4	4	1.45657e-10	307071	0
0.134214	1	5	5	9.3947e-11	198058	0
0.134214	1	6	3	6.4561e-11	136107	0
0.135214	1	1	1	5.19392e-10	1.09497e+06	0
0.135214	1	2	6	3.98989e-10	841143	0
0.135214	1	3	2	2.40766e-10	507580	0
0.135214	1	4	4	1.45634e-10	307023	0
0.135214	1	5	5	9.39343e-11	198031	0
0.135214	1	6	3	6.45536e-11	136091	0
0.136214	1	1	1	5.19388e-10	1.09497e+06	0
0.136214	1	2	6	3.9893e-10	841019	0
0.136214	1	3	2	2.40724e-10	507491	0
0.136214	1	4	4	1.45611e-10	306975	0
0.136214	1	5	5	9.39216e-11	198004	0
0.136214	1	6	3	6.45461e-11	136075	0
0.137214	1	1	1	5.19384e-10	1.09496e+06	0
0.137214	1	2	6	3.98871e-10	840894	0
0.137214	1	3	2	2.40682e-10	507403	0
0.137214	1	4	4	1.45588e-10	306926	0
0.137214	1	5	5	9.39089e-11	197977	0
0.137214	1	6	3	6.45386e-11	136059	0
0.138214	1	1	1	5.19379e-10	1.09495e+06	0
0.138214	1	2	6	3.98812e-10	840769	0
0.138214	1	3	2	2.4064e-10	507314	0
0.138214	1	4	4	1.45565e-10	306878	0
0.138214	1	5	5	9.38962e-11	197951	0
0.138214	1	6	3	6.45312e-11	136044	0
0.139214	1	1	1	5.19375e-10	1.09494e+06	0
0.139214	1	2	6	3.98753e-10	840645	0
0.139214	1	3	2	2.40598e-10	507225	0
0.139214	1	4	4	1.45542e-10	306829	0
0.139214	1	5	5	9.38836e-11	197924	0
0.139214	1	6	3	6.45237e-11	136028	0
0.140214	1	1	1	5.1937e-10	1.09493e+06	0
0.140214	1	2	6	3.98694e-10	840520	0
0.140214	1	3	2	2.40556e-10	507136	0
0.140214	1	4	4	1.45519e-10	306781	0
0.140214	1	5	5	9.38709e-11	197897	0
0.140214	1	6	3	6.45162e-11	136012	0
0.141214	1	1	1	5.19366e-10	1.09492e+06	0
0.141214	1	2	6	3.98635e-10	840395	0
0.141214	1	3	2	2.40514e-10	507048	0
0.141214	1	4	4	1.45496e-10	306733	0
0.141214	1	5	5	9.38582e-11	197870	0
0.141214	1	6	3	6.45088e-11	135996	0
0.142214	1	1	1	5.19361e-10	1.09491e+06	0
0.142214	1	2	6	3.98575e-10	840271	0
0.142214	1	3	2	2.40472e-10	506959	0
0.142214	1	4	4	1.45473e-10	306684	0
0.142214	1	5	5	9.38455e-11	197844	0
0.142214	1	6	3	6.45013e-11	135981	0
0.143214	1	1	1	5.19357e-10	1.0949e+06	0
0.143214	1	2	6	3.98516e-10	840146	0
0.143214	1	3	2	2.4043e-10	506870	0
0.143214	1	4	4	1.4545e-10	306636	0
0.143214	1	5	5	9.38329e-11	197817	0
0.143214	1	6	3	6.44939e-11	135965	0
0.144214	1	1	1	5.19352e-10	1.09489e+06	0
0.144214	1	2	6	3.98457e-10	840022	0
0.144214	1	3	2	2.40388e-10	506781	0
0.144214	1	4	4	1.45427e-10	306588	0
0.144214	1	5	5	9.38202e-11	197790	0
0.144214	1	6	3	6.44864e-11	135949	0
0.145214	1	1	1	5.19347e-10	1.09488e+06	0
0.145214	1	2	6	3.98398e-10	839897	0
0.145214	1	3	2	2.40346e-10	506693	0
0.145214	1	4	4	1.45404e-10	306540	0
0.145214	1	5	5	9.38076e-11	197764	0
0.145214	1	6	3	6.44789e-11	135934	0
0.146214	1	1	1	5.19343e-10	1.09487e+06	0
0.146214	1	2	6	3.98339e-10	839772	0
0.146214	1	3	2	2.40303e-10	506604	0
0.146214	1	4	4	1.45382e-10	306491	0
0.146214	1	5	5	9.37949e-11	197737	0
0.146214	1	6	3	6.44715e-11	135918	0
0.147214	1	1	1	5.19338e-10	1.09486e+06	0
0.147214	1	2	6	3.9828e-10	839648	0
0.147214	1	3	2	2.40261e-10	506516	0
0.147214	1	4	4	1.45359e-10	306443	0
0.147214	1	5	5	9.37822e-11	197710	0
0.147214	1	6	3	6.4464e-11	135902	0
0.148214	1	1	1	5.19333e-10	1.09485e+06	0
0.148214	1	2	6	3.98221e-10	839523	0
0.148214	1	3	2	2.40219e-10	506427	0
0.148214	1	4	4	1.45336e-10	306395	0
0.148214	1	5	5	9.37696e-11	197684	0
0.148214	1	6	3	6.44566e-11	135886	0
0.149214	1	1	1	5.19329e-10	1.09484e+06	0
0.149214	1	2	6	3.98162e-10	839398	0
0.149214	1	3	2	2.40177e-10	506338	0
0.149214	1	4	4	1.45313e-10	306347	0
0.149214	1	5	5	9.37569e-11	197657	0
0.149214	1	6	3	6.44491e-11	135871	0
0.150214	1	1	1	5.19324e-10	1.09483e+06	0
0.150214	1	2	6	3.98102e-10	839274	0
0.150214	1	3	2	2.40135e-10	506250	0
0.150214	1	4	4	1.4529e-10	306298	0
0.150214	1	5	5	9.37443e-11	197630	0
0.150214	1	6	3	6.44417e-11	135855	0
0.151214	1	1	1	5.19319e-10	1.09482e+06	0
0.151214	1	2	6	3.98043e-10	839149	0
0.151214	1	3	2	2.40093e-10	506161	0
0.151214	1	4	4	1.45267e-10	306250	0
0.151214	1	5	5	9.37316e-11	197604	0
0.151214	1	6	3	6.44342e-11	135839	0
0.152214	1	1	1	5.19314e-10	1.09481e+06	0
0.152214	1	2	6	3.97984e-10	839024	0
0.152214	1	3	2	2.40051e-10	506073	0
0.152214	1	4	4	1.45244e-10	306202	0
0.152214	1	5	5	9.3719e-11	197577	0
0.152214	1	6	3	6.44268e-11	135824	0
0.153214	1	1	1	5.19309e-10	1.0948e+06	0
0.153214	1	2	6	3.97925e-10	838900	0
0.153214	1	3	2	2.40009e-10	505984	0
0.153214	1	4	4	1.45221e-10	306154	0
0.153214	1	5	5	9.37064e-11	197550	0
0.153214	1	6	3	6.44193e-11	135808	0
0.154214	1	1	1	5.19304e-10	1.09479e+06	0
0.154214	1	2	6	3.97866e-10	838775	0
0.154214	1	3	2	2.39967e-10	505896	0
0.154214	1	4	4	1.45199e-10	306105	0
0.154214	1	5	5	9.36937e-11	197524	0
0.154214	1	6	3	6.44119e-11	135792	0
0.155214	1	1	1	5.193e-10	1.09478e+06	0
0.155214	1	2	6	3.97807e-10	838650	0
0.155214	1	3	2	2.39925e-10	505807	0
0.155214	1	4	4	1.45176e-10	306057	0
0.155214	1	5	5	9.36811e-11	197497	0
0.155214	1	6	3	6.44044e-11	135776	0
0.156214	1	1	1	5.19295e-10	1.09477e+06	0
0.156214	1	2	6	3.97748e-10	838526	0
0.156214	1	3	2	2.39883e-10	505719	0
0.156214	1	4	4	1.45153e-10	306009	0
0.156214	1	5	5	9.36685e-11	197470	0
0.156214	1	6	3	6.4397e-11	135761	0
0.157214	1	1	1	5.1929e-10	1.09476e+06	0
0.157214	1	2	6	3.97688e-10	838401	0
0.157214	1	3	2	2.39842e-10	505630	0
0.157214	1	4	4	1.4513e-10	305961	0
0.157214	1	5	5	9.36558e-11	197444	0
0.157214	1	6	3	6.43895e-11	135745	0
0.158214	1	1	1	5.19285e-10	1.09475e+06	0
0.158214	1	2	6	3.97629e-10	838276	0
0.158214	1	3	2	2.398e-10	505542	0
0.158214	1	4	4	1.45107e-10	305913	0
0.158214	1	5	5	9.36432e-11	197417	0
0.158214	1	6	3	6.43821e-11	135729	0
0.159214	1	1	1	5.1928e-10	1.09474e+06	0
0.159214	1	2	6	3.9757e-10	838151	0
0.159214	1	3	2	2.39758e-10	505453	0
0.159214	1	4	4	1.45084e-10	305865	0
0.159214	1	5	5	9.36306e-11	197391	0
0.159214	1	6	3	6.43746e-11	135714	0
0.160214	1	1	1	5.19274e-10	1.09473e+06	0
0.160214	1	2	6	3.97511e-10	838027	0
0.160214	1	3	2	2.39716e-10	505365	0
0.160214	1	4	4	1.45061e-10	305816	0
0.160214	1	5	5	9.36179e-11	197364	0
0.160214	1	6	3	6.43672e-11	135698	0
0.161214	1	1	1	5.19269e-10	1.09472e+06	0
0.161214	1	2	6	3.97452e-10	837902	0
0.161214	1	3	2	2.39674e-10	505277	0
0.161214	1	4	4	1.45039e-10	305768	0
0.161214	1	5	5	9.36053e-11	197337	0
0.161214	1	6	3	6.43598e-11	135682	0
0.162214	1	1	1	5.19264e-10	1.0947e+06	0
0.162214	1	2	6	3.97393e-10	837777	0
0.162214	1	3	2	2.39632e-10	505188	0
0.162214	1	4	4	1.45016e-10	305720	0
0.162214	1	5	5	9.35927e-11	197311	0
0.162214	1	6	3	6.43523e-11	135667	0
0.163214	1	1	1	5.19259e-10	1.09469e+06	0
0.163214	1	2	6	3.97334e-10	837653	0
0.163214	1	3	2	2.3959e-10	505100	0
0.163214	1	4	4	1.44993e-10	305672	0
0.163214	1	5	5	9.35801e-11	197284	0
0.163214	1	6	3	6.43449e-11	135651	0
0.164214	1	1	1	5.19254e-10	1.09468e+06	0
0.164214	1	2	6	3.97274e-10	837528	0
0.164214	1	3	2	2.39548e-10	505012	0
0.164214	1	4	4	1.4497e-10	305624	0
0.164214	1	5	5	9.35675e-11	197258	0
0.164214	1	6	3	6.43374e-11	135635	0
0.165214	1	1	1	5.19248e-10	1.09467e+06	0
0.165214	1	2	6	3.97215e-10	837403	0
0.165214	1	3	2	2.39506e-10	504923	0
0.165214	1	4	4	1.44947e-10	305576	0
0.165214	1	5	5	9.35548e-11	197231	0
0.165214	1	6	3	6.433e-11	135620	0
0.166214	1	1	1	5.19243e-10	1.09466e+06	0
0.166214	1	2	6	3.97156e-10	837279	0
0.166214	1	3	2	2.39464e-10	504835	0
0.166214	1	4	4	1.44925e-10	305528	0
0.166214	1	5	5	9.35422e-11	197204	0
0.166214	1	6	3	6.43226e-11	135604	0
0.167214	1	1	1	5.19238e-10	1.09465e+06	0
0.167214	1	2	6	3.97097e-10	837154	0
0.167214	1	3	2	2.39422e-10	504747	0
0.167214	1	4	4	1.44902e-10	305480	0
0.167214	1	5	5	9.35296e-11	197178	0
0.167214	1	6	3	6.43151e-11	135588	0
0.168214	1	1	1	5.19233e-10	1.09464e+06	0
0.168214	1	2	6	3.97038e-10	837029	0
0.168214	1	3	2	2.39381e-10	504658	0
0.168214	1	4	4	1.44879e-10	305432	0
0.168214	1	5	5	9.3517e-11	197151	0
0.168214	1	6	3	6.43077e-11	135573	0
0.169214	1	1	1	5.19227e-10	1.09463e+06	0
0.169214	1	2	6	3.96979e-10	836904	0
0.169214	1	3	2	2.39339e-10	504570	0
0.169214	1	4	4	1.44856e-10	305384	0
0.169214	1	5	5	9.35044e-11	197125	0
0.169214	1	6	3	6.43003e-11	135557	0
0.170214	1	1	1	5.19222e-10	1.09462e+06	0
0.170214	1	2	6	3.9692e-10	836780	0
0.170214	1	3	2	2.39297e-10	504482	0
0.170214	1	4	4	1.44833e-10	305336	0
0.170214	1	5	5	9.34918e-11	197098	0
0.170214	1	6	3	6.42929e-11	135541	0
0.171214	1	1	1	5.19216e-10	1.0946e+06	0
0.171214	1	2	6	3.9686e-10	836655	0
0.171214	1	3	2	2.39255e-10	504394	0
0.171214	1	4	4	1.44811e-10	305288	0
0.171214	1	5	5	9.34792e-11	197071	0
0.171214	1	6	3	6.42854e-11	135526	0
0.172214	1	1	1	5.19211e-10	1.09459e+06	0
0.172214	1	2	6	3.96801e-10	836530	0
0.172214	1	3	2	2.39213e-10	504306	0
0.172214	1	4	4	1.44788e-10	305240	0
0.172214	1	5	5	9.34666e-11	197045	0
0.172214	1	6	3	6.4278e-11	135510	0
0.173214	1	1	1	5.19205e-10	1.09458e+06	0
0.173214	1	2	6	3.96742e-10	836406	0
0.173214	1	3	2	2.39171e-10	504217	0
0.173214	1	4	4	1.44765e-10	305192	0
0.173214	1	5	5	9.3454e-11	197018	0
0.173214	1	6	3	6.42706e-11	135494	0
0.174214	1	1	1	5.192e-10	1.09457e+06	0
0.174214	1	2	6	3.96683e-10	836281	0
0.174214	1	3	2	2.39129e-10	504129	0
0.174214	1	4	4	1.44742e-10	305144	0
0.174214	1	5	5	9.34414e-11	196992	0
0.174214	1	6	3	6.42632e-11	135479	0
0.175214	1	1	1	5.19194e-10	1.09456e+06	0
0.175214	1	2	6	3.96624e-10	836156	0
0.175214	1	3	2	2.39088e-10	504041	0
0.175214	1	4	4	1.4472e-10	305096	0
0.175214	1	5	5	9.34288e-11	196965	0
0.175214	1	6	3	6.42557e-11	135463	0
0.176214	1	1	1	5.19189e-10	1.09455e+06	0
0.176214	1	2	6	3.96565e-10	836031	0
0.176214	1	3	2	2.39046e-10	503953	0
0.176214	1	4	4	1.44697e-10	305048	0
0.176214	1	5	5	9.34163e-11	196939	0
0.176214	1	6	3	6.42483e-11	135447	0
0.177214	1	1	1	5.19183e-10	1.09453e+06	0
0.177214	1	2	6	3.96505e-10	835907	0
0.177214	1	3	2	2.39004e-10	503865	0
0.177214	1	4	4	1.44674e-10	305000	0
0.177214	1	5	5	9.34037e-11	196912	0
0.177214	1	6	3	6.42409e-11	135432	0
0.178214	1	1	1	5.19177e-10	1.09452e+06	0
0.178214	1	2	6	3.96446e-10	835782	0
0.178214	1	3	2	2.38962e-10	503777	0
0.178214	1	4	4	1.44651e-10	304952	0
0.178214	1	5	5	9.33911e-11	196886	0
0.178214	1	6	3	6.42335e-11	135416	0
0.179214	1	1	1	5.19172e-10	1.09451e+06	0
0.179214	1	2	6	3.96387e-10	835657	0
0.179214	1	3	2	2.3892e-10	503689	0
0.179214	1	4	4	1.44629e-10	304904	0
0.179214	1	5	5	9.33785e-11	196859	0
0.179214	1	6	3	6.42261e-11	135400	0
0.180214	1	1	1	5.19166e-10	1.0945e+06	0
0.180214	1	2	6	3.96328e-10	835533	0
0.180214	1	3	2	2.38879e-10	503600	0
0.180214	1	4	4	1.44606e-10	304856	0
0.180214	1	5	5	9.33659e-11	196833	0
0.180214	1	6	3	6.42186e-11	135385	0
0.181214	1	1	1	5.1916e-10	1.09449e+06	0
0.181214	1	2	6	3.96269e-10	835408	0
0.181214	1	3	2	2.38837e-10	503512	0
0.181214	1	4	4	1.44583e-10	304808	0
0.181214	1	5	5	9.33534e-11	196806	0
0.181214	1	6	3	6.42112e-11	135369	0
